SYMBOL,,FinInstrmId,bse_code,nse_symbol,,
,""".NS"",",544008,,,,""""","
,""".NS"",",544009,,,,""""","
,""".NS"",",544011,,,544011,"""544011"","
,""".NS"",",544012,,,,""""","
,""".NS"",",544013,,,544013,"""544013"","
,""".NS"",",544014,,,,""""","
,""".NS"",",544015,,,544015,"""544015"","
,""".NS"",",544020,,,,""""","
,""".NS"",",544021,,,,""""","
,""".NS"",",544022,,,,""""","
,""".NS"",",544023,,,544023,"""544023"","
,""".NS"",",544025,,,544025,"""544025"","
,""".NS"",",544026,,,,""""","
,""".NS"",",544027,,,,""""","
,""".NS"",",544028,,,,""""","
,""".NS"",",544029,,,,""""","
,""".NS"",",544030,,,,""""","
,""".NS"",",544035,,,544035,"""544035"","
,""".NS"",",544036,,,544036,"""544036"","
,""".NS"",",544037,,,544037,"""544037"","
,""".NS"",",544042,,,,""""","
,""".NS"",",544043,,,544043,"""544043"","
,""".NS"",",544044,,,,""""","
,""".NS"",",544045,,,,""""","
,""".NS"",",544046,,,,""""","
,""".NS"",",544047,,,544047,"""544047"","
,""".NS"",",544052,,,544052,"""544052"","
,""".NS"",",544053,,,,""""","
,""".NS"",",544054,,,,""""","
,""".NS"",",544055,,,,""""","
,""".NS"",",544056,,,544056,"""544056"","
,""".NS"",",544057,,,,""""","
,""".NS"",",544058,,,,""""","
,""".NS"",",544059,,,544059,"""544059"","
,""".NS"",",544060,,,,""""","
,""".NS"",",544061,,,,""""","
,""".NS"",",544066,,,,""""","
,""".NS"",",544067,,,,""""","
,""".NS"",",544072,,,544072,"""544072"","
,""".NS"",",544073,,,544073,"""544073"","
,""".NS"",",544074,,,544074,"""544074"","
,""".NS"",",544079,,,,""""","
,""".NS"",",544080,,,544080,"""544080"","
,""".NS"",",544081,,,,""""","
,""".NS"",",544082,,,544082,"""544082"","
,""".NS"",",544083,,,544083,"""544083"","
,""".NS"",",544088,,,,""""","
,""".NS"",",544089,,,544089,"""544089"","
,""".NS"",",544090,,,544090,"""544090"","
,""".NS"",",544091,,,544091,"""544091"","
,""".NS"",",544093,,,544093,"""544093"","
,""".NS"",",544094,,,544094,"""544094"","
,""".NS"",",544095,,,,""""","
,""".NS"",",544100,,,,""""","
,""".NS"",",544101,,,544101,"""544101"","
,""".NS"",",544103,,,544103,"""544103"","
,""".NS"",",544104,,,544104,"""544104"","
,""".NS"",",544105,,,544105,"""544105"","
,""".NS"",",544107,,,,""""","
,""".NS"",",544108,,,544108,"""544108"","
,""".NS"",",544110,,,544110,"""544110"","
,""".NS"",",544111,,,,""""","
,""".NS"",",544112,,,544112,"""544112"","
,""".NS"",",544117,,,,""""","
,""".NS"",",544118,,,,""""","
,""".NS"",",544119,,,,""""","
,""".NS"",",544120,,,,""""","
,""".NS"",",544121,,,544121,"""544121"","
,""".NS"",",544122,,,,""""","
,""".NS"",",544123,,,544123,"""544123"","
,""".NS"",",544124,,,,""""","
,""".NS"",",544129,,,,""""","
,""".NS"",",544130,,,544130,"""544130"","
,""".NS"",",544131,,,,""""","
,""".NS"",",544132,,,544132,"""544132"","
,""".NS"",",544133,,,,""""","
,""".NS"",",544134,,,,""""","
,""".NS"",",544135,,,,""""","
,""".NS"",",544136,,,,""""","
,""".NS"",",544137,,,544137,"""544137"","
,""".NS"",",544138,,,,""""","
,""".NS"",",544139,,,544139,"""544139"","
,""".NS"",",544140,,,,""""","
,""".NS"",",544141,,,544141,"""544141"","
,""".NS"",",544142,,,,""""","
,""".NS"",",544143,,,544143,"""544143"","
,""".NS"",",544144,,,,""""","
,""".NS"",",544149,,,,""""","
,""".NS"",",544150,,,544150,"""544150"","
,""".NS"",",544151,,,544151,"""544151"","
,""".NS"",",544156,,,544156,"""544156"","
,""".NS"",",544158,,,,""""","
,""".NS"",",544159,,,544159,"""544159"","
,""".NS"",",544160,,,544160,"""544160"","
,""".NS"",",544161,,,,""""","
,""".NS"",",544162,,,,""""","
,""".NS"",",544163,,,544163,"""544163"","
,""".NS"",",544164,,,544164,"""544164"","
,""".NS"",",544165,,,544165,"""544165"","
,""".NS"",",544166,,,544166,"""544166"","
,""".NS"",",544167,,,,""""","
,""".NS"",",544168,,,544168,"""544168"","
,""".NS"",",544169,,,544169,"""544169"","
,""".NS"",",544170,,,544170,"""544170"","
,""".NS"",",544171,,,544171,"""544171"","
,""".NS"",",544172,,,,""""","
,""".NS"",",544173,,,544173,"""544173"","
,""".NS"",",544174,,,,""""","
,""".NS"",",544175,,,544175,"""544175"","
,""".NS"",",544176,,,,""""","
,""".NS"",",544177,,,544177,"""544177"","
,""".NS"",",544178,,,544178,"""544178"","
,""".NS"",",544179,,,,""""","
,""".NS"",",544180,,,544180,"""544180"","
,""".NS"",",544181,,,,""""","
,""".NS"",",544183,,,544183,"""544183"","
,""".NS"",",544184,,,,""""","
,""".NS"",",544185,,,544185,"""544185"","
,""".NS"",",544186,,,544186,"""544186"","
,""".NS"",",544187,,,,""""","
,""".NS"",",544188,,,544188,"""544188"","
,""".NS"",",544189,,,544189,"""544189"","
,""".NS"",",544190,,,544190,"""544190"","
,""".NS"",",544191,,,544191,"""544191"","
,""".NS"",",544192,,,,""""","
,""".NS"",",544193,,,544193,"""544193"","
,""".NS"",",544194,,,544194,"""544194"","
,""".NS"",",544195,,,544195,"""544195"","
,""".NS"",",544196,,,544196,"""544196"","
,""".NS"",",544197,,,,""""","
,""".NS"",",544198,,,,""""","
,""".NS"",",544199,,,544199,"""544199"","
,""".NS"",",544200,,,,""""","
,""".NS"",",544201,,,544201,"""544201"","
,""".NS"",",544202,,,,""""","
,""".NS"",",544203,,,,""""","
,""".NS"",",544204,,,,""""","
,""".NS"",",544205,,,544205,"""544205"","
,""".NS"",",544206,,,544206,"""544206"","
,""".NS"",",544207,,,,""""","
,""".NS"",",544208,,,544208,"""544208"","
,""".NS"",",544209,,,,""""","
,""".NS"",",544210,,,,""""","
,""".NS"",",544212,,,544212,"""544212"","
,""".NS"",",544213,,,544213,"""544213"","
,""".NS"",",544214,,,544214,"""544214"","
,""".NS"",",544215,,,544215,"""544215"","
,""".NS"",",544216,,,544216,"""544216"","
,""".NS"",",544217,,,,""""","
,""".NS"",",544218,,,544218,"""544218"","
,""".NS"",",544219,,,544219,"""544219"","
,""".NS"",",544220,,,544220,"""544220"","
,""".NS"",",544221,,,544221,"""544221"","
,""".NS"",",544222,,,,""""","
,""".NS"",",544223,,,,""""","
,""".NS"",",544224,,,544224,"""544224"","
,""".NS"",",544225,,,,""""","
,""".NS"",",544226,,,,""""","
,""".NS"",",544227,,,,""""","
,""".NS"",",544229,,,544229,"""544229"","
,""".NS"",",544230,,,,""""","
,""".NS"",",544231,,,544231,"""544231"","
,""".NS"",",544232,,,,""""","
,""".NS"",",544233,,,,""""","
,""".NS"",",544234,,,,""""","
,""".NS"",",544235,,,,""""","
,""".NS"",",544236,,,544236,"""544236"","
,""".NS"",",544237,,,544237,"""544237"","
,""".NS"",",544238,,,,""""","
,""".NS"",",544239,,,,""""","
,""".NS"",",544240,,,,""""","
,""".NS"",",544241,,,544241,"""544241"","
,""".NS"",",544242,,,544242,"""544242"","
,""".NS"",",544243,,,,""""","
,""".NS"",",544244,,,,""""","
,""".NS"",",544245,,,544245,"""544245"","
,""".NS"",",544246,,,,""""","
,""".NS"",",544247,,,544247,"""544247"","
,""".NS"",",544248,,,544248,"""544248"","
,""".NS"",",544249,,,,""""","
,""".NS"",",544250,,,,""""","
,""".NS"",",544251,,,544251,"""544251"","
,""".NS"",",544252,,,,""""","
,""".NS"",",544253,,,,""""","
,""".NS"",",544254,,,,""""","
,""".NS"",",544256,,,,""""","
,""".NS"",",544257,,,544257,"""544257"","
,""".NS"",",544258,,,,""""","
,""".NS"",",544259,,,544259,"""544259"","
,""".NS"",",544260,,,,""""","
,""".NS"",",544261,,,,""""","
,""".NS"",",544262,,,,""""","
,""".NS"",",544263,,,,""""","
,""".NS"",",544264,,,,""""","
,""".NS"",",544266,,,544266,"""544266"","
,""".NS"",",544267,,,544267,"""544267"","
,""".NS"",",544268,,,544268,"""544268"","
,""".NS"",",544269,,,544269,"""544269"","
,""".NS"",",544270,,,544270,"""544270"","
,""".NS"",",544271,,,,""""","
,""".NS"",",544272,,,544272,"""544272"","
,""".NS"",",544273,,,,""""","
,""".NS"",",544274,,,,""""","
,""".NS"",",544275,,,544275,"""544275"","
,""".NS"",",544276,,,,""""","
,""".NS"",",544277,,,,""""","
,""".NS"",",544278,,,,""""","
,""".NS"",",544279,,,,""""","
,""".NS"",",544280,,,,""""","
,""".NS"",",544281,,,,""""","
,""".NS"",",544282,,,,""""","
,""".NS"",",544283,,,,""""","
,""".NS"",",544284,,,544284,"""544284"","
,""".NS"",",544285,,,,""""","
,""".NS"",",544286,,,,""""","
,""".NS"",",544287,,,544287,"""544287"","
,""".NS"",",544288,,,,""""","
,""".NS"",",544289,,,,""""","
,""".NS"",",544290,,,,""""","
,""".NS"",",544291,,,544291,"""544291"","
,""".NS"",",544292,,,,""""","
,""".NS"",",544293,,,,""""","
,""".NS"",",544294,,,,""""","
,""".NS"",",544295,,,544295,"""544295"","
,""".NS"",",544296,,,544296,"""544296"","
,""".NS"",",544301,,,,""""","
,""".NS"",",544302,,,,""""","
,""".NS"",",544303,,,544303,"""544303"","
,""".NS"",",544304,,,544304,"""544304"","
,""".NS"",",544305,,,,""""","
,""".NS"",",544306,,,,""""","
,""".NS"",",544307,,,,""""","
,""".NS"",",544308,,,544308,"""544308"","
,""".NS"",",544309,,,,""""","
,""".NS"",",544310,,,544310,"""544310"","
,""".NS"",",544311,,,,""""","
,""".NS"",",544312,,,544312,"""544312"","
,""".NS"",",544313,,,544313,"""544313"","
,""".NS"",",544314,,,,""""","
,""".NS"",",544315,,,,""""","
,""".NS"",",544316,,,,""""","
,""".NS"",",544317,,,,""""","
,""".NS"",",544318,,,,""""","
,""".NS"",",544319,,,,""""","
,""".NS"",",544320,,,,""""","
,""".NS"",",544321,,,,""""","
,""".NS"",",544322,,,,""""","
,""".NS"",",544323,,,544323,"""544323"","
,""".NS"",",544324,,,544324,"""544324"","
,""".NS"",",544325,,,,""""","
,""".NS"",",544326,,,544326,"""544326"","
,""".NS"",",544327,,,544327,"""544327"","
,""".NS"",",544328,,,,""""","
,""".NS"",",544329,,,544329,"""544329"","
,""".NS"",",544330,,,544330,"""544330"","
,""".NS"",",544331,,,544331,"""544331"","
,""".NS"",",544332,,,544332,"""544332"","
,""".NS"",",544333,,,,""""","
,""".NS"",",544335,,,544335,"""544335"","
,""".NS"",",544336,,,,""""","
,""".NS"",",544338,,,544338,"""544338"","
,""".NS"",",544339,,,,""""","
,""".NS"",",544340,,,544340,"""544340"","
,""".NS"",",544341,,,544341,"""544341"","
,""".NS"",",544342,,,,""""","
,""".NS"",",544343,,,544343,"""544343"","
,""".NS"",",544344,,,,""""","
,""".NS"",",544345,,,,""""","
,""".NS"",",544346,,,544346,"""544346"","
,""".NS"",",544347,,,544347,"""544347"","
,""".NS"",",544348,,,544348,"""544348"","
,""".NS"",",544349,,,544349,"""544349"","
,""".NS"",",544350,,,,""""","
,""".NS"",",544351,,,544351,"""544351"","
,""".NS"",",544352,,,544352,"""544352"","
,""".NS"",",544353,,,544353,"""544353"","
,""".NS"",",544354,,,544354,"""544354"","
,""".NS"",",544355,,,,""""","
,""".NS"",",544356,,,,""""","
,""".NS"",",544361,,,544361,"""544361"","
,""".NS"",",544362,,,,""""","
,""".NS"",",544364,,,,""""","
,""".NS"",",544365,,,544365,"""544365"","
,""".NS"",",544366,,,544366,"""544366"","
,""".NS"",",544367,,,,""""","
,""".NS"",",544368,,,544368,"""544368"","
,""".NS"",",544369,,,544369,"""544369"","
,""".NS"",",544370,,,544370,"""544370"","
,""".NS"",",544371,,,544371,"""544371"","
,""".NS"",",544372,,,544372,"""544372"","
,""".NS"",",544373,,,544373,"""544373"","
,""".NS"",",544375,,,544375,"""544375"","
,""".NS"",",544376,,,544376,"""544376"","
,""".NS"",",544377,,,544377,"""544377"","
,""".NS"",",544378,,,544378,"""544378"","
,""".NS"",",544379,,,,""""","
,""".NS"",",544381,,,544381,"""544381"","
,""".NS"",",544382,,,544382,"""544382"","
,""".NS"",",544383,,,544383,"""544383"","
,""".NS"",",555555,,,555555,"""555555"","
,""".NS"",",570002,,,,""""","
,""".NS"",",570004,,,,""""","
,""".NS"",",570005,,,,""""","
,""".NS"",",590003,,,,""""","
,""".NS"",",590005,,,,""""","
,""".NS"",",590006,,,,""""","
,""".NS"",",590013,,,,""""","
,""".NS"",",590018,,,,""""","
,""".NS"",",590021,,,,""""","
,""".NS"",",590024,,,,""""","
,""".NS"",",590025,,,,""""","
,""".NS"",",590030,,,,""""","
,""".NS"",",590031,,,,""""","
,""".NS"",",590041,,,,""""","
,""".NS"",",590051,,,,""""","
,""".NS"",",590056,,,,""""","
,""".NS"",",590057,,,,""""","
,""".NS"",",590062,,,,""""","
,""".NS"",",590065,,,,""""","
,""".NS"",",590066,,,,""""","
,""".NS"",",590068,,,,""""","
,""".NS"",",590070,,,,""""","
,""".NS"",",590071,,,,""""","
,""".NS"",",590072,,,,""""","
,""".NS"",",590073,,,,""""","
,""".NS"",",590075,,,,""""","
,""".NS"",",590078,,,,""""","
,""".NS"",",590086,,,,""""","
,""".NS"",",590095,,,590095,"""590095"","
,""".NS"",",590096,,,590096,"""590096"","
,""".NS"",",590097,,,590097,"""590097"","
,""".NS"",",590098,,,590098,"""590098"","
,""".NS"",",590099,,,590099,"""590099"","
,""".NS"",",590101,,,590101,"""590101"","
,""".NS"",",590103,,,590103,"""590103"","
,""".NS"",",590104,,,590104,"""590104"","
,""".NS"",",590106,,,590106,"""590106"","
,""".NS"",",590107,,,590107,"""590107"","
,""".NS"",",590108,,,590108,"""590108"","
,""".NS"",",590109,,,590109,"""590109"","
,""".NS"",",590110,,,590110,"""590110"","
,""".NS"",",590113,,,590113,"""590113"","
,""".NS"",",590115,,,590115,"""590115"","
,""".NS"",",590134,,,,""""","
,""".NS"",",590136,,,590136,"""590136"","
,""".NS"",",590137,,,590137,"""590137"","
,""".NS"",",590138,,,590138,"""590138"","
,""".NS"",",717504,,,717504,"""717504"","
,""".NS"",",750960,,,750960,"""750960"","
,""".NS"",",750962,,,750962,"""750962"","
,""".NS"",",750963,,,750963,"""750963"","
,""".NS"",",800242,,,800242,"""800242"","
,""".NS"",",800268,,,800268,"""800268"","
,""".NS"",",800269,,,800269,"""800269"","
,""".NS"",",800277,,,800277,"""800277"","
,""".NS"",",800288,,,800288,"""800288"","
,""".NS"",",800289,,,800289,"""800289"","
,""".NS"",",800291,,,800291,"""800291"","
,""".NS"",",800292,,,800292,"""800292"","
,""".NS"",",800295,,,800295,"""800295"","
,""".NS"",",800297,,,800297,"""800297"","
,""".NS"",",800299,,,800299,"""800299"","
,""".NS"",",800301,,,800301,"""800301"","
,""".NS"",",800312,,,800312,"""800312"","
,""".NS"",",800314,,,800314,"""800314"","
,""".NS"",",800318,,,800318,"""800318"","
,""".NS"",",800322,,,800322,"""800322"","
,""".NS"",",800324,,,800324,"""800324"","
,""".NS"",",800325,,,800325,"""800325"","
,""".NS"",",800327,,,800327,"""800327"","
,""".NS"",",800329,,,800329,"""800329"","
,""".NS"",",800331,,,800331,"""800331"","
,""".NS"",",800333,,,800333,"""800333"","
,""".NS"",",800339,,,800339,"""800339"","
,""".NS"",",800340,,,800340,"""800340"","
,""".NS"",",800341,,,800341,"""800341"","
,""".NS"",",800342,,,800342,"""800342"","
,""".NS"",",800367,,,800367,"""800367"","
,""".NS"",",800385,,,800385,"""800385"","
,""".NS"",",800386,,,800386,"""800386"","
,""".NS"",",800434,,,800434,"""800434"","
,""".NS"",",800437,,,800437,"""800437"","
,""".NS"",",800438,,,800438,"""800438"","
,""".NS"",",800441,,,800441,"""800441"","
,""".NS"",",800442,,,800442,"""800442"","
,""".NS"",",800443,,,800443,"""800443"","
,""".NS"",",800488,,,800488,"""800488"","
,""".NS"",",800520,,,800520,"""800520"","
,""".NS"",",800573,,,800573,"""800573"","
,""".NS"",",800575,,,800575,"""800575"","
,""".NS"",",800580,,,800580,"""800580"","
,""".NS"",",800581,,,800581,"""800581"","
,""".NS"",",800584,,,800584,"""800584"","
,""".NS"",",800596,,,800596,"""800596"","
,""".NS"",",800603,,,800603,"""800603"","
,""".NS"",",800604,,,800604,"""800604"","
,""".NS"",",800605,,,800605,"""800605"","
,""".NS"",",800608,,,800608,"""800608"","
,""".NS"",",804931,,,804931,"""804931"","
,""".NS"",",804969,,,804969,"""804969"","
,""".NS"",",804982,,,804982,"""804982"","
,""".NS"",",804990,,,804990,"""804990"","
,""".NS"",",804996,,,804996,"""804996"","
,""".NS"",",805004,,,805004,"""805004"","
,""".NS"",",805005,,,805005,"""805005"","
,""".NS"",",805022,,,805022,"""805022"","
,""".NS"",",805025,,,805025,"""805025"","
,""".NS"",",805031,,,805031,"""805031"","
,""".NS"",",805037,,,805037,"""805037"","
,""".NS"",",805038,,,805038,"""805038"","
,""".NS"",",805039,,,805039,"""805039"","
,""".NS"",",805040,,,805040,"""805040"","
,""".NS"",",805041,,,805041,"""805041"","
,""".NS"",",810642,,,810642,"""810642"","
,""".NS"",",810835,,,810835,"""810835"","
,""".NS"",",810869,,,810869,"""810869"","
,""".NS"",",810945,,,810945,"""810945"","
,""".NS"",",810971,,,810971,"""810971"","
,""".NS"",",810973,,,810973,"""810973"","
,""".NS"",",810997,,,810997,"""810997"","
,""".NS"",",811001,,,811001,"""811001"","
,""".NS"",",890157,,,890157,"""890157"","
,""".NS"",",890197,,,890197,"""890197"","
,""".NS"",",890202,,,890202,"""890202"","
,""".NS"",",890204,,,890204,"""890204"","
,""".NS"",",890211,,,890211,"""890211"","
,""".NS"",",890212,,,890212,"""890212"","
,""".NS"",",935506,,,935506,"""935506"","
,""".NS"",",935574,,,935574,"""935574"","
,""".NS"",",935580,,,935580,"""935580"","
,""".NS"",",935584,,,935584,"""935584"","
,""".NS"",",935616,,,935616,"""935616"","
,""".NS"",",935618,,,935618,"""935618"","
,""".NS"",",935640,,,935640,"""935640"","
,""".NS"",",935642,,,935642,"""935642"","
,""".NS"",",935674,,,935674,"""935674"","
,""".NS"",",935688,,,935688,"""935688"","
,""".NS"",",935690,,,935690,"""935690"","
,""".NS"",",935752,,,935752,"""935752"","
,""".NS"",",935786,,,935786,"""935786"","
,""".NS"",",935788,,,935788,"""935788"","
,""".NS"",",935860,,,935860,"""935860"","
,""".NS"",",935868,,,935868,"""935868"","
,""".NS"",",936020,,,936020,"""936020"","
,""".NS"",",936044,,,936044,"""936044"","
,""".NS"",",936048,,,936048,"""936048"","
,""".NS"",",936130,,,936130,"""936130"","
,""".NS"",",936252,,,936252,"""936252"","
,""".NS"",",936254,,,936254,"""936254"","
,""".NS"",",936282,,,936282,"""936282"","
,""".NS"",",936320,,,936320,"""936320"","
,""".NS"",",936322,,,936322,"""936322"","
,""".NS"",",936384,,,936384,"""936384"","
,""".NS"",",936398,,,936398,"""936398"","
,""".NS"",",936412,,,936412,"""936412"","
,""".NS"",",936416,,,936416,"""936416"","
,""".NS"",",936528,,,936528,"""936528"","
,""".NS"",",936532,,,936532,"""936532"","
,""".NS"",",936578,,,936578,"""936578"","
,""".NS"",",936722,,,936722,"""936722"","
,""".NS"",",936798,,,936798,"""936798"","
,""".NS"",",936814,,,936814,"""936814"","
,""".NS"",",936944,,,936944,"""936944"","
,""".NS"",",936959,,,936959,"""936959"","
,""".NS"",",936977,,,936977,"""936977"","
,""".NS"",",937053,,,937053,"""937053"","
,""".NS"",",937057,,,937057,"""937057"","
,""".NS"",",937247,,,937247,"""937247"","
,""".NS"",",937295,,,937295,"""937295"","
,""".NS"",",937311,,,937311,"""937311"","
,""".NS"",",937315,,,937315,"""937315"","
,""".NS"",",937341,,,937341,"""937341"","
,""".NS"",",937355,,,937355,"""937355"","
,""".NS"",",937359,,,937359,"""937359"","
,""".NS"",",937381,,,937381,"""937381"","
,""".NS"",",937385,,,937385,"""937385"","
,""".NS"",",937417,,,937417,"""937417"","
,""".NS"",",937419,,,937419,"""937419"","
,""".NS"",",937431,,,937431,"""937431"","
,""".NS"",",937453,,,937453,"""937453"","
,""".NS"",",937455,,,937455,"""937455"","
,""".NS"",",937495,,,937495,"""937495"","
,""".NS"",",937497,,,937497,"""937497"","
,""".NS"",",937499,,,937499,"""937499"","
,""".NS"",",937501,,,937501,"""937501"","
,""".NS"",",937551,,,937551,"""937551"","
,""".NS"",",937577,,,937577,"""937577"","
,""".NS"",",937581,,,937581,"""937581"","
,""".NS"",",937621,,,937621,"""937621"","
,""".NS"",",937623,,,937623,"""937623"","
,""".NS"",",937633,,,937633,"""937633"","
,""".NS"",",937635,,,937635,"""937635"","
,""".NS"",",937637,,,937637,"""937637"","
,""".NS"",",937653,,,937653,"""937653"","
,""".NS"",",937707,,,937707,"""937707"","
,""".NS"",",937721,,,937721,"""937721"","
,""".NS"",",937799,,,937799,"""937799"","
,""".NS"",",937803,,,937803,"""937803"","
,""".NS"",",937825,,,937825,"""937825"","
,""".NS"",",937885,,,937885,"""937885"","
,""".NS"",",937887,,,937887,"""937887"","
,""".NS"",",937939,,,937939,"""937939"","
,""".NS"",",937941,,,937941,"""937941"","
,""".NS"",",937999,,,937999,"""937999"","
,""".NS"",",938003,,,938003,"""938003"","
,""".NS"",",938005,,,938005,"""938005"","
,""".NS"",",938007,,,938007,"""938007"","
,""".NS"",",938009,,,938009,"""938009"","
,""".NS"",",938013,,,938013,"""938013"","
,""".NS"",",938015,,,938015,"""938015"","
,""".NS"",",938027,,,938027,"""938027"","
,""".NS"",",938067,,,938067,"""938067"","
,""".NS"",",938073,,,938073,"""938073"","
,""".NS"",",938077,,,938077,"""938077"","
,""".NS"",",938099,,,938099,"""938099"","
,""".NS"",",938129,,,938129,"""938129"","
,""".NS"",",938196,,,938196,"""938196"","
,""".NS"",",938206,,,938206,"""938206"","
,""".NS"",",938212,,,938212,"""938212"","
,""".NS"",",938218,,,938218,"""938218"","
,""".NS"",",938222,,,938222,"""938222"","
,""".NS"",",938224,,,938224,"""938224"","
,""".NS"",",938246,,,938246,"""938246"","
,""".NS"",",938266,,,938266,"""938266"","
,""".NS"",",938290,,,938290,"""938290"","
,""".NS"",",938308,,,938308,"""938308"","
,""".NS"",",938320,,,938320,"""938320"","
,""".NS"",",938358,,,938358,"""938358"","
,""".NS"",",938362,,,938362,"""938362"","
,""".NS"",",938370,,,938370,"""938370"","
,""".NS"",",938372,,,938372,"""938372"","
,""".NS"",",938382,,,938382,"""938382"","
,""".NS"",",938388,,,938388,"""938388"","
,""".NS"",",938406,,,938406,"""938406"","
,""".NS"",",938422,,,938422,"""938422"","
,""".NS"",",938438,,,938438,"""938438"","
,""".NS"",",938440,,,938440,"""938440"","
,""".NS"",",938478,,,938478,"""938478"","
